,Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other.7, Timestamp (Formatted)
1182,54.0,86212.66766937586,111648.81874904856,0.0,-187500.02235174447,-42535.72732636063,-52047.1321996608,-48802.12829138378,-53882.29982641934,-52570.87827573756,187500.0,-22468.040581708025,-44462.17947747463,-53635.06718099918,-60706.01918769112,0.0,-24452.339047472364,0.20175,0.9206875,0.22421875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.321412,0.0, 2022-03-22 22:51:51.321
1183,56.0,86793.03071415791,89934.85897002924,0.0,-187500.02235174447,-41473.75124380008,-51060.77206859256,-47799.16081418524,-53196.414196063786,-52155.87343643588,187500.0,-21587.71712633576,-44134.614662482105,-52762.94681584201,-60025.02858937128,0.0,-23791.48737090676,0.20175,0.9206875,0.22421875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.328219,0.0, 2022-03-22 22:51:51.328
1184,58.0,85729.51236122995,114837.07157815355,0.0,-187500.02235174447,-41623.30676595053,-51686.21858194096,-48295.92833470444,-54370.19370438978,-52047.668641527736,187500.0,-21985.4887706624,-43926.9669564923,-53166.418155004765,-60232.81040582781,0.0,-24310.383118436708,0.20175,0.9206875,0.22421875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.336247,0.0, 2022-03-22 22:51:51.336
1185,60.0,86852.06167126438,96687.7680048666,0.0,-187500.02235174447,-42393.4584729026,-51638.72112497343,-48467.097993743184,-53177.19169583222,-52647.16477956352,187500.0,-22214.90707575167,-44612.20438625865,-53379.47498315275,-60581.76584026407,0.0,-24117.95695042097,0.20175,0.9206875,0.22421875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.34435,0.0, 2022-03-22 22:51:51.344
1186,62.0,86110.14021755937,101438.07249523074,0.0,-187500.02235174447,-40997.54732817976,-51100.71463593419,-47700.25434497051,-53932.412437488136,-51768.47300153649,187500.0,-21422.94006621123,-43702.22016599419,-52594.83934579365,-59788.50242954522,0.0,-23893.746601789782,0.204,0.918,0.214,192.0,3.0,48.0,14.0,88.0,3.0,88.0,0.0,0.0,0.0,1647985911.351414,0.0, 2022-03-22 22:51:51.351
1187,64.0,86202.13999773741,111779.71056457884,0.0,-187500.02235174447,-42532.91100655925,-52052.407211352256,-48800.9212971832,-53901.164698739616,-52557.48958080883,187500.0,-22460.910375226784,-44451.718861069545,-53644.879596815066,-60699.268960865615,0.0,-24455.80356786294,0.204,0.918,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.365704,0.0, 2022-03-22 22:51:51.365
1188,66.0,86804.29599336338,89893.50824278692,0.0,-187500.02235174447,-41489.88920329681,-51071.50090593111,-47822.42898016322,-53200.81748972148,-52165.305872596015,187500.0,-21597.350728195997,-44143.8682846866,-52771.39577524612,-60033.90223192004,0.0,-23799.91397856641,0.204,0.918,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.373721,0.0, 2022-03-22 22:51:51.373
1189,68.0,85732.55219847587,114737.22633567172,0.0,-187500.02235174447,-41602.25142267364,-51679.11072720418,-48280.30446533018,-54377.14509691538,-52038.19150187868,187500.0,-21973.06120074525,-43916.88631974296,-53160.78551540202,-60224.5626121238,0.0,-24309.39964168068,0.204,0.918,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.38099,0.0, 2022-03-22 22:51:51.380
1190,70.0,86843.38919441572,96867.67719598736,0.0,-187500.02235174447,-42401.92978405116,-51645.76192447686,-48468.48380189941,-53189.52985877155,-52648.863512142125,187500.0,-22221.63495083272,-44613.36667697033,-53400.21740200727,-60582.79402050901,0.0,-24130.563334293765,0.204,0.918,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.388594,0.0, 2022-03-22 22:51:51.388
1191,72.0,86113.11299957192,101279.93390320944,0.0,-187500.02235174447,-41006.9797643399,-51111.73404595066,-47711.72078987608,-53939.98967885848,-51775.6702632511,187500.0,-21425.130537167854,-43715.83237836747,-52596.1133952276,-59800.08063317307,0.0,-23897.92637800293,0.2,0.924,0.218,192.0,3.0,32.0,14.0,112.0,3.0,104.0,0.0,0.0,0.0,1647985911.396479,0.0, 2022-03-22 22:51:51.396
1192,74.0,86207.61617512896,111894.93380724596,0.0,-187500.02235174447,-42522.65155585427,-52045.61228103784,-48785.833869675866,-53903.66809411861,-52547.8559789486,187500.0,-22453.042561178518,-44454.93751227111,-53632.83200655365,-60701.99587368917,0.0,-24455.96003007413,0.2,0.924,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.404408,0.0, 2022-03-22 22:51:51.404
1193,76.0,86814.15311266818,89847.28483525335,0.0,-187500.02235174447,-41494.851290565886,-51076.15006877781,-47816.95280277167,-53194.98368441864,-52148.18443634325,187500.0,-21586.577187368537,-44141.43194454097,-52760.06344080728,-60024.00040912633,0.0,-23802.596187901043,0.2,0.924,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.411531,0.0, 2022-03-22 22:51:51.411
1194,78.0,85734.40739326566,114653.69786664222,0.0,-187500.02235174447,-41592.14843417984,-51671.444078856,-48282.56199152017,-54378.21798064924,-52029.56372851894,187500.0,-21971.89891003357,-43923.88241575747,-53142.03240180402,-60225.05435050182,0.0,-24312.372423693232,0.2,0.924,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.418108,0.0, 2022-03-22 22:51:51.418
1195,80.0,86845.08792699433,97001.34062783013,0.0,-187500.02235174447,-42392.899679291215,-51657.22836938243,-48472.01537752335,-53196.86123095289,-52641.97917484989,187500.0,-22223.512497366966,-44619.06637180643,-53404.866564853975,-60593.47815435865,0.0,-24135.860697729677,0.2,0.924,0.218,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.427501,0.0, 2022-03-22 22:51:51.427
1196,82.0,86117.47158974071,101060.23860695824,0.0,-187500.02235174447,-40988.8748513311,-51103.01686561309,-47699.44968217012,-53924.74578913997,-51767.53422826937,187500.0,-21420.9060574658,-43719.18514003577,-52587.73149105686,-59798.73952850575,0.0,-23897.456991369367,0.198,0.924,0.222,192.0,3.0,24.0,14.0,112.0,3.0,120.0,0.0,0.0,0.0,1647985911.434178,0.0, 2022-03-22 22:51:51.434
1197,84.0,86180.27999166012,112045.07047475224,0.0,-187500.02235174447,-42513.50969237205,-52059.336252133406,-48799.69195123815,-53921.68360014959,-52548.03479290424,187500.0,-22465.581889817942,-44461.08424199632,-53637.68233510046,-60706.91325746933,0.0,-24460.653896409734,0.198,0.924,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.441201,0.0, 2022-03-22 22:51:51.441
1198,86.0,86813.57196731234,89830.29750946732,0.0,-187500.02235174447,-41498.78519759002,-51076.06066179999,-47814.76233181505,-53179.44922202221,-52166.490515052144,187500.0,-21612.37110046996,-44168.589314054174,-52784.44919400802,-60048.31910709371,0.0,-23809.39111821546,0.198,0.924,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.448639,0.0, 2022-03-22 22:51:51.448
1199,88.0,85725.35493676126,114550.5892694699,0.0,-187500.02235174447,-41566.645093756335,-51663.79978225229,-48253.99646210628,-54374.59699804748,-52018.81253943593,187500.0,-21965.21573844144,-43917.91449998791,-53139.350192469385,-60210.05632997231,0.0,-24312.238313226502,0.198,0.924,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.456696,0.0, 2022-03-22 22:51:51.456
1200,90.0,86830.62634833173,97156.3276238832,0.0,-187500.02235174447,-42391.82679555736,-51647.281843099816,-48473.55764789077,-53195.16249837429,-52654.51850348932,187500.0,-22244.59019238832,-44629.54933995597,-53411.28151551265,-60598.32848290545,0.0,-24147.327142635244,0.198,0.924,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.463146,0.0, 2022-03-22 22:51:51.463
1201,92.0,86123.43950551028,100870.78522095503,0.0,-187500.02235174447,-40994.9768775674,-51090.18696429575,-47690.73250183255,-53914.28517273488,-51771.714004482514,187500.0,-21422.20245864421,-43720.90622435883,-52584.26697066629,-59783.71915623178,0.0,-23897.21112218036,0.198,0.922,0.226,192.0,3.0,24.0,14.0,104.0,3.5,8.0,0.0,0.0,0.0,1647985911.471142,0.0, 2022-03-22 22:51:51.471
1202,94.0,86169.6852647883,112165.03228724388,0.0,-187500.02235174447,-42502.579689333405,-52046.327536860415,-48782.68227370767,-53920.34249548227,-52542.55861551269,187500.0,-22462.54205257202,-44458.6926053396,-53638.28583220075,-60695.87149570841,0.0,-24469.46048372513,0.198,0.922,0.226,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.478339,0.0, 2022-03-22 22:51:51.478
1203,96.0,86811.2920893779,89794.33355263872,0.0,-187500.02235174447,-41511.59274716291,-51075.83714435544,-47811.87895678031,-53169.01095736158,-52171.69847151023,187500.0,-21615.209772015784,-44172.52322107831,-52779.24123754993,-60045.61454601461,0.0,-23811.738051383265,0.198,0.922,0.226,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.493062,0.0, 2022-03-22 22:51:51.493
1204,98.0,85722.5386169599,114437.53414601496,0.0,-187500.02235174447,-41548.741346447634,-51655.037898425806,-48229.23072924981,-54372.47358232422,-52016.331495801394,187500.0,-21958.82313952722,-43916.416933109394,-53136.04213429,-60202.34497813523,0.0,-24311.612464381757,0.198,0.922,0.226,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.501055,0.0, 2022-03-22 22:51:51.501
1205,100.0,86822.98205172802,97326.73732361048,0.0,-187500.02235174447,-42392.56440312439,-51660.64818628409,-48469.757851333365,-53197.7553007311,-52656.99954712386,187500.0,-22248.97113430156,-44638.33357552691,-53423.28440228515,-60604.36345390838,0.0,-24154.5020526054,0.198,0.922,0.226,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.508969,0.0, 2022-03-22 22:51:51.508
1206,102.0,86128.51335150164,100710.5679166994,0.0,-187500.02235174447,-40985.142110007066,-51085.64956017132,-47678.61785633777,-53899.48831790547,-51781.25819936493,187500.0,-21425.331702867952,-43733.64671869835,-52592.44770913693,-59792.70455750282,0.0,-23892.58431107811,0.202,0.916,0.222,192.0,3.0,40.0,14.0,80.0,3.0,120.0,0.0,0.0,0.0,1647985911.516008,0.0, 2022-03-22 22:51:51.516
1207,104.0,86166.39955835338,112342.50513821904,0.0,-187500.02235174447,-42490.53209907199,-52043.64532752578,-48774.97092187058,-53927.07037056331,-52542.44685679041,187500.0,-22461.804445004997,-44452.25530293647,-53640.63276536856,-60693.05517590704,0.0,-24471.85212038185,0.202,0.916,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.523639,0.0, 2022-03-22 22:51:51.523
1208,106.0,86834.53790361142,89757.47552603192,0.0,-187500.02235174447,-41512.91150008577,-51063.56603664947,-47802.02183747552,-53143.86524484936,-52170.78204998757,187500.0,-21611.722899880755,-44163.53781980727,-52773.452135736006,-60036.11505462112,0.0,-23822.04220557716,0.202,0.916,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.53298,0.0, 2022-03-22 22:51:51.532
1209,108.0,85730.62994845271,114363.30400267888,0.0,-187500.02235174447,-41541.92406438876,-51639.391677307096,-48227.42023794893,-54362.37059383042,-52007.03317010799,187500.0,-21948.78720626679,-43898.53553754516,-53116.57376486943,-60182.07194591426,0.0,-24305.13045848971,0.202,0.916,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.539628,0.0, 2022-03-22 22:51:51.539
1210,110.0,86831.60982508777,97515.78837821346,0.0,-187500.02235174447,-42398.77818808296,-51652.15452339107,-48468.03676701031,-53193.01673090658,-52654.00441336685,187500.0,-22252.010971547483,-44630.64457543428,-53433.65561171241,-60596.786212538034,0.0,-24162.369866653666,0.202,0.916,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.545687,0.0, 2022-03-22 22:51:51.545
1211,112.0,86145.05364239856,100564.991005062,0.0,-187500.02235174447,-40983.6221913841,-51072.842010598426,-47671.86762951227,-53889.832364300775,-51770.10467888173,187500.0,-21414.8040312295,-43722.24732902615,-52586.50214511182,-59776.29837707262,0.0,-23894.35009889008,0.204,0.92,0.22,192.0,3.0,48.0,14.0,96.0,3.0,112.0,0.0,0.0,0.0,1647985911.553032,0.0, 2022-03-22 22:51:51.553
1212,114.0,86164.74552926369,112480.48245674164,0.0,-187500.02235174447,-42487.693427526174,-52044.07001067043,-48779.06129110591,-53938.7826846579,-52529.594603728605,187500.0,-22455.21068039068,-44437.23493066251,-53628.76398906279,-60678.66065247783,0.0,-24474.489626227576,0.204,0.92,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.561397,0.0, 2022-03-22 22:51:51.561
1213,116.0,86840.90815078118,89724.26083377133,0.0,-187500.02235174447,-41513.38088671934,-51078.98874032364,-47805.46400612164,-53149.0955530519,-52179.40982334731,187500.0,-21620.50713545169,-44174.378415868094,-52794.909810413104,-60047.96147918242,0.0,-23821.70692941033,0.204,0.92,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.569386,0.0, 2022-03-22 22:51:51.569
1214,118.0,85739.43653576811,114228.18770744654,0.0,-187500.02235174447,-41519.70643040019,-51629.28868881329,-48202.05100799215,-54358.95077692876,-52002.49576598356,187500.0,-21939.622991040116,-43895.1604241324,-53113.66803809024,-60178.24979761241,0.0,-24302.47060089953,0.204,0.92,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.577291,0.0, 2022-03-22 22:51:51.577
1215,120.0,86823.67495580614,97654.83858046992,0.0,-187500.02235174447,-42405.32724920836,-51673.2992736458,-48471.61304612316,-53208.19356539173,-52662.47572451541,187500.0,-22257.30833498339,-44636.38897375929,-53431.24162331124,-60606.71038707619,0.0,-24165.16383471058,0.204,0.92,0.22,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.583874,0.0, 2022-03-22 22:51:51.583
1216,122.0,86154.26256111414,100339.70777269696,0.0,-187500.02235174447,-40987.86902283061,-51071.99264430912,-47677.32145515936,-53887.798355555344,-51782.21932437651,187500.0,-21415.20636262969,-43735.501913488144,-52578.43316536345,-59783.00390040921,0.0,-23890.77381977723,0.202,0.918,0.224,192.0,3.0,40.0,14.0,88.0,3.5,0.0,0.0,0.0,0.0,1647985911.593303,0.0, 2022-03-22 22:51:51.593
1217,124.0,86155.67072101483,112576.23732998816,0.0,-187500.02235174447,-42475.668189009215,-52047.28866187199,-48767.0584043334,-53941.80017015937,-52530.62278397355,187500.0,-22451.030904177536,-44438.486628352,-53621.92435525946,-60674.83850417597,0.0,-24476.143655317268,0.202,0.918,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.599235,0.0, 2022-03-22 22:51:51.599
1218,126.0,86840.68463333663,89678.5738681047,0.0,-187500.02235174447,-41531.41874449477,-51085.47074621567,-47807.52036661153,-53141.04892504799,-52193.983160732176,187500.0,-21627.52558321066,-44189.62230558661,-52783.77864167436,-60055.069333919215,0.0,-23819.89643810945,0.202,0.918,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.613566,0.0, 2022-03-22 22:51:51.613
1219,128.0,85728.6406431962,114135.2938574903,0.0,-187500.02235174447,-41518.52178794405,-51627.32173530123,-48197.87123177901,-54366.50566655465,-52004.239202051074,187500.0,-21935.21969738241,-43898.73670324525,-53116.35024742488,-60177.71335574548,0.0,-24300.48129564301,0.202,0.918,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.621564,0.0, 2022-03-22 22:51:51.621
1220,130.0,86817.88585399221,97832.06556225606,0.0,-187500.02235174447,-42420.39232497124,-51675.601503324695,-48481.42546193904,-53216.262545140096,-52675.55149502176,187500.0,-22270.339402000835,-44647.27427330903,-53447.9160246749,-60612.36537842338,0.0,-24173.188110970037,0.202,0.918,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.62804,0.0, 2022-03-22 22:51:51.628
1221,132.0,86165.30432287506,100142.90066276798,0.0,-187500.02235174447,-40968.557115621225,-51067.6564058848,-47647.705393756085,-53871.97332048098,-51786.600266289744,187500.0,-21411.495973050118,-43742.4756577582,-52569.91715072598,-59779.78524920765,0.0,-23882.05663943966,0.204,0.921,0.225,192.0,3.0,56.0,14.0,112.0,3.5,8.0,0.0,0.0,0.0,1647985911.636153,0.0, 2022-03-22 22:51:51.636
1222,134.0,86157.50356406017,112723.71413990427,0.0,-187500.02235174447,-42454.05405212093,-52037.27508035601,-48756.28486350595,-53949.48917025199,-52522.41969375846,187500.0,-22447.00759017558,-44434.91034923916,-53623.17605294896,-60669.29527155105,0.0,-24469.03580058048,0.204,0.921,0.225,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.644183,0.0, 2022-03-22 22:51:51.644
1223,136.0,86856.8002410889,89665.9674842319,0.0,-187500.02235174447,-41546.439116768735,-51088.19765903922,-47818.02568650552,-53135.12571276733,-52193.11144269841,187500.0,-21629.671350678367,-44197.959506268446,-52799.64838023763,-60054.46583681892,0.0,-23822.51159221072,0.204,0.921,0.225,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.651082,0.0, 2022-03-22 22:51:51.651
1224,138.0,85741.31408230234,114019.28830376724,0.0,-187500.02235174447,-41498.31581095646,-51615.8329386512,-48176.23474314627,-54355.46390479373,-51988.05653906543,187500.0,-21920.19932510845,-43886.46559553929,-53091.36099712384,-60158.51320725837,0.0,-24287.65139432566,0.204,0.921,0.225,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.658928,0.0, 2022-03-22 22:51:51.658
1225,140.0,86809.70511552157,98031.2419570973,0.0,-187500.02235174447,-42427.008441330014,-51687.31381741927,-48488.75683412037,-53223.951545232725,-52673.67394848752,187500.0,-22277.134332315247,-44645.2402645636,-53443.7138967173,-60610.66664584478,0.0,-24172.07052374727,0.204,0.921,0.225,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.665986,0.0, 2022-03-22 22:51:51.665
1226,142.0,86181.62109632744,99972.15568687388,0.0,-187500.02235174447,-40974.077996501685,-51060.39208893682,-47631.545082514895,-53859.635157541656,-51793.48460358198,187500.0,-21413.7534992401,-43745.40373628184,-52580.9589124869,-59778.66766198489,0.0,-23876.647517281475,0.21,0.9225,0.2245,192.0,3.0,96.0,14.0,112.0,3.5,0.0,0.0,0.0,0.0,1647985911.675224,0.0, 2022-03-22 22:51:51.675
1227,144.0,86143.91370343133,112879.05876386868,0.0,-187500.02235174447,-42453.04822362045,-52048.69682177268,-48754.4073169717,-53969.650443750674,-52517.12233032255,187500.0,-22443.54306978501,-44423.689773522594,-53625.12065471657,-60665.54017848256,0.0,-24474.489626227576,0.21,0.9225,0.2245,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.682338,0.0, 2022-03-22 22:51:51.682
1228,146.0,86861.1588312577,89665.47574585388,0.0,-187500.02235174447,-41555.3574628064,-51101.18402256776,-47826.04996276498,-53139.081971535925,-52206.1201579714,187500.0,-21639.52846998316,-44203.0333522598,-52798.48608952596,-60062.62422354511,0.0,-23823.606827689036,0.21,0.9225,0.2245,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.688874,0.0, 2022-03-22 22:51:51.688
1229,148.0,85737.87191365623,113943.91822146396,0.0,-187500.02235174447,-41479.22742119162,-51602.15367104455,-48166.77995524168,-54348.3784018014,-51990.02349257749,187500.0,-21917.360653562624,-43887.91845892888,-53082.28618887498,-60154.333431045234,0.0,-24288.32194665932,0.21,0.9225,0.2245,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.696334,0.0, 2022-03-22 22:51:51.696
1230,150.0,86820.09867669329,98218.0801889992,0.0,-187500.02235174447,-42413.53033942346,-51682.97757899494,-48487.03574979732,-53216.06137944,-52679.86538170164,187500.0,-22283.6610416962,-44651.386994288805,-53462.4223068264,-60616.05341625851,0.0,-24178.083143005748,0.21,0.9225,0.2245,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.703696,0.0, 2022-03-22 22:51:51.703
1231,152.0,86188.88541327542,99796.69449289973,0.0,-187500.02235174447,-40970.68053134448,-51053.7983243225,-47645.31375709936,-53851.6108812822,-51788.857792479736,187500.0,-21406.019795658565,-43741.93921589128,-52572.532304827255,-59767.71530720178,0.0,-23876.11107541455,0.21,0.92125,0.22625,192.0,3.0,72.0,14.0,96.0,3.5,16.0,0.0,0.0,0.0,1647985911.711228,0.0, 2022-03-22 22:51:51.711
1232,154.0,86136.76114520564,113007.58129448668,0.0,-187500.02235174447,-42445.96272062812,-52036.87274895582,-48740.83980808733,-53963.03432739191,-52516.51883322225,187500.0,-22446.985238431127,-44420.56052929885,-53617.78928253523,-60657.24768128964,0.0,-24473.774370405004,0.21,0.92125,0.22625,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.719202,0.0, 2022-03-22 22:51:51.719
1233,156.0,86860.19770624611,89670.12490870059,0.0,-187500.02235174447,-41563.98523616616,-51099.328827777965,-47821.490206896095,-53125.04507601799,-52215.23966970917,187500.0,-21653.47595852327,-44210.252965718864,-52807.5161942859,-60062.08778167818,0.0,-23834.067444094115,0.21,0.92125,0.22625,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.726184,0.0, 2022-03-22 22:51:51.726
1234,158.0,85730.22761705251,113841.74839755874,0.0,-187500.02235174447,-41474.86883102284,-51602.01956057782,-48163.58365578457,-54357.6320240059,-51992.16926004521,187500.0,-21923.797955965754,-43883.58222050456,-53085.75070926556,-60146.91265188607,0.0,-24290.221844938023,0.21,0.92125,0.22625,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.740737,0.0, 2022-03-22 22:51:51.740
1235,160.0,86800.76441773945,98359.74554535694,0.0,-187500.02235174447,-42422.51574069449,-51692.34295992172,-48492.131947533126,-53229.24890866863,-52690.92949520701,187500.0,-22304.112887872805,-44661.84761069389,-53473.84404824305,-60625.35174195192,0.0,-24189.10255302221,0.21,0.92125,0.22625,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985911.748894,0.0, 2022-03-22 22:51:51.748
